index,bnf_code,bnf_name,practice,stripped_bnf
15268,1001022K0BBAAAA,Vanilla Blush_Ladies Brief Navy Size 6-2,,100102
15269,0410030B0BBAAAA,Ambrisentan_Tab 5mg,,041003
1527,0602010Z0BDACAD,Temgesic_Tab Subling 200mcg,K82006,060201
15270,0302000N0BGABBF,Coloplast_Assura Paed Bag + S/Backing Cl,,030200
15271,0901020G0BRAABF,Ko-Flex 10cm x 6m M/Layer Compress Banda,,090102
15272,21270000523,Morph Sulf_Inj 10mg/ml 1ml Pfs,,212700
15273,23940109736,Ulcertec Short Ex Lge Stkn + Compress Li,,239401
15274,0206020M0AAABAB,Jext_Inj 1/1000 0.3ml Pf Pen Autoinject,,020602
15275,21010900723,Losartan Pot_Tab 25mg,,210109
15276,22903409041,Mepore Film 15cm x 20cm VP Adh Film Dres,,229034
15277,21300000180,Susp Band Type 2 Lge,,213000
15278,21200000131,Welland_Curvex Drnbl Ileo Pouch Maxi Cle,,212000
15279,1304000G0AACCCC,Fluorouracil_Crm 5%,,130400
1528,21270001979,Glucose_I/V Inf 5% 500ml             @gn,B86008,212700
15280,23601006335,Colecal_Cap 5 000u (Old),,236010
15281,21270001121,Fluticasone/Salmeterol_Inh 250/25mcg120D,,212700
15282,23960109694,IntraSite Gel 8g Wound Dress H/Gel Ster,,239601
15283,21011300100,C-View 6cm x 7cm VP Adh Film Dress,,210113
15284,23151061500,Laxido_Oral Pdr Sach (Orange) S/F,,231510
15285,23941009355,Diamorph HCl_Reefer 30mg,,239410
15286,1003020P0BCACAE,Coloplast_Sensura Mio Midi Drnbl Bag Gre,,100302
15287,0212000X0AAAAAA,365 Transpt Island 5cm x 7.2cm VP Adh Fi,,021200
15288,0501050A0BBABAB,Glycerol_Oral Soln 0.75ml/5ml S/F,,050105
15289,20090000892,Nicotinic Acid_Tab 500mg M/R,,200900
1529,23963459652,Canesten_Combi Pess & Crm,M81012,239634
15290,23850708514,Isoniazid_Oral Susp 50mg/5ml,,238507
15291,0901020T0BCAAAD,Acticoat 7 10cm x 12.5cm Wound Dress Sil,,090102
15292,1104010S0AABTBT,Coloplast_SenSura Soft Seal Maxi Split S,,110401
15293,23604106412,Hollister_Conform 2 + Lock/Roll Midi Drn,,236041
15294,0106020L0AAACAC,Hollister_Moderma FlexDrbl+AF300Fltr Max,,010602
15295,23963059709,Liquifilm_Tears 1.4% (Drug),,239630
15296,23945909428,Sitagliptin_Tab 25mg,,239459
15297,20030500120,Nutrison Pack_M/Fibre,,200305
15298,21270001197,Lisopress_Tab 2.5mg,,212700
15299,091200000BFJQDW,Sigvaris MTM Traditional Panty Closed To,,091200
153,0202010D0BCAAAU,Entresto_Tab 97mg/103mg,F81036,020201
1530,0605010M0BGABAF,Dialyvit_Tab,N84043,060501
15300,23944809659,Welland_Universal Belt System 77mm Belt,,239448
15301,0905013G0AACZCZ,SunVit-D3_Cap 400u,,090501
15302,23600106328,Pelican_Select Closed Opqe Pouch P/Cut 4,,236001
15303,21350000102,Sulfapyridine_Cap 250mg,,213500
15304,20031700162,Remicade_Inf 100mg Vl,,200317
15305,20020200473,Fluclox Sod_Oral Soln 250mg/5ml S/F,,200202
15306,0501110C0BCADAG,Convatec_Combihesive Natura Flx Flng 38m,,050111
15307,20030600268,Boots_St Johns Wort Tab 300mg,,200306
15308,20031300079,Latuda_Tab 18.5mg,,200313
15309,0704010U0BFAAAA,Jobst FarrowWrap Lite Gauntlet Lymph Gmt,,070401
1531,21300000709,Movicol_Ready to Take Liq Sach 25ml,E81019,213000
15310,21270000332,Convatec_Esteem Syner Urost Pch+Accuseal,,212700
15311,23300263001,Saline_Steri-Neb Neb Soln 0.9%/2.5ml Ud,,233002
15312,22503875003,365 IV Transpt IV 7cm x 9cm VP Adh Film,,225038
15313,22902199015,Deteclo_Tab 300mg,,229021
15314,0906040G0DEACDR,Glycopyrronium Brom_Liq Spec 750mcg/5ml,,090604
15315,0205052Q0AAAAAA,Phenobarb Sod_Liq Spec 50mg/5ml,,020505
15316,091200000BCIQA0,Doxycycline Hyclate_Cap 100mg,,091200
15317,1001030Y0BBAAAA,Sigvaris Traditional 500 Class 3 Thigh O,,100103
15318,1001030T0BBAAAA,Valaciclovir_Tab 250mg,,100103
15319,21270001439,Unspecified Foy Fle Cath,,212700
1532,23305951097,Aspen_Sorbaderm Barrier Crm 28g,F84096,233059
15320,21270000992,Juzo Expert Strong Class 2 Armsleeve + G,,212700
15321,1107000N0BBAAAA,Progesterone_Inj Prep 100mg/2ml Amp,,110700
15322,21020000874,Adalimumab_Inj 40mg/0.8ml Pf Pen,,210200
15323,020400030AAABAB,Sigvaris Comfort Class 2 Tights Bodyform,,020400
15324,0703010P0BCAAAA,Stemetil_Inj 1.25%/12.5mg 1ml Amp,,070301
15325,23600706291,Lamivudine_Oral Soln 50mg/5ml,,236007
15326,23960109681,Ranitidine HCl_Tab 300mg,,239601
15327,1304000F0AAEPEP,OxyContin_Tab 30mg M/R,,130400
15328,21020001399,Onglyza_Tab 5mg,,210200
15329,0601012D0BGAABM,Isopropyl Alcohol_70%,,060101
1533,20020200768,Seravit_Paed Mix P/Apple,M83637,200202
15330,0202020L0BZABBN,Sorbsan Plus Border 14cm x 19cm Wound Dr,,020202
15331,20090000488,Cytacon_Tab 50mcg,,200900
15332,23253372501,Juzo Adjustable Compression System Calf,,232533
15333,21270001354,TicoVac Jnr_Vac 0.25ml Pfs,,212700
15334,090401000BBRUA0,Fludroxycortide_Tape 7.5cm x 80cm,,090401
15335,0901020N0BBAAAB,Class 11 M/M Net B/Knee Stkn Elas Hose,,090102
15336,21020000971,Fentanyl_Loz 1.6mg,,210200
15337,0906040G0CXADCR,Salofalk_Enem (2g/59ml),,090604
15338,23605606259,ActiLymph Class 2 Combined Armsleeve + T,,236056
15339,0204000K0AABMBM,Naltrexone HCl_Cap 2.5mg,,020400
1534,0402020ACAAAAAA,Aripiprazole_Orodisper Tab 10mg S/F,B81693,040202
15340,1302010U0AAAEAE,Bard_Maguire Urin 81-96cm,,130201
15341,23301083029,Colecal_Cap 2 200u,,233010
15342,1302010F0AAANAN,Skinnies Silk Top 11-14 Yr(s) Silk Garme,,130201
15343,23353353628,Fusidic Acid_Crm 2%,,233533
15344,22903409085,Ergocalciferol_Oral Susp 6 000u/5ml,,229034
15345,1001010P0BCAJAQ,Promin_L/P Pasta+Tomato/Pep&Herb Sauce,,100101
15346,0403010V0BEAAAM,Fesoterodine Fumar_Tab 8mg M/R,,040301
15347,21270002015,Furosemide_Inj 10mg/ml 2ml Amp,,212700
15348,0906040G0CNADCV,Bard Bardex I.C. Bard Tray Fle Sml 12-16,,090604
15349,0102000D0BCAAAF,Vag Douche Can + Fittings,,010200
1535,1001050A0AAAHAH,Ubidecarenone_Tab 30mg,F85013,100105
15350,23300263061,Sod Chlor_Eye Dps 0.9%,,233002
15351,0902011U0AAABAB,Atrovent_Inha 20mcg (200 D) CFF,,090201
15352,21060100115,Gppe Crm_Vasogen,,210601
15353,23941009992,Zapain_Tab 30mg/500mg,,239410
15354,21020001426,Stronazon_Cap 400mcg M/R (Actavis),,210200
15355,21011200275,Lodine Sr_Tab 600mg,,210112
15356,0503010ADAAABAB,Peristeen Accessory Unit Sml,,050301
15357,21270001433,Vimpat_Syr 10mg/ml,,212700
15358,0604030L0AAABAB,Naproxen_Liq Spec 250mg/5ml,,060403
15359,22902199051,Nifedipine_Cap 5mg,,229021
1536,0801050ASAAABAB,Betameth Val Crm 0.1% 50%/UnguentumM_Crm,Y00137,080105
15360,1103010G0AAAHAH,Easifix Crinx 5cm x 3.5m Cott Conform Ty,,110301
15361,0902021S0BBAZBP,Urea/Lauromacrogols_Crm 5%/3%,,090202
15362,0304010N0AAAPAP,Chlorhex Glucon_Soln 0.5%,,030401
15363,0408010H0BBAJAB,Tenormin L.S._Tab 50mg,,040801
15364,0205051R0AAACAC,Orbis Nor Saline Sod Chlor 0.9% Nsl Dps,,020505
15365,23940709816,DermaSilk Boxer Shorts Adult (Male) Med-,,239407
15366,23153361507,Brolene Antibiotic_Eye Dps 0.5%,,231533
15367,0904010U0BXAAAA,Allevyn Compress 15cm x 20cm Wound Dress,,090401
15368,1001040C0AAAXAX,NicoBloc_Liq,,100104
15369,091200000BEBVA0,Brancico XL_Tab 300mg,,091200
1537,0407010W0BGAAAE,Taranis_L/P Hazelnut Spread,C87009,040701
15370,040702040BKAAAC,Delmosart_Tab 36mg M/R,,040702
15371,20030100421,Advazorb Sacral 22cm x 23cm Wound Dress,,200301
15372,23600106343,Adcortyl_Inj 10mg/ml 5ml Vl,,236001
15373,0601011N0BCAHAZ,U100 Syrg Sle Use 0.5ml + 12mm Needle-St,,060101
15374,0107020J0BCAFAC,DreamSkin Head Mask Child Silk Garment,,010702
15375,1304000L0AABCBC,Sectral_Cap 100mg,,130400
15376,20020200975,DuoDERM Ex Thin 9cm x 35cm Wound Dress H,,200202
15377,0904010A0BMAGBF,Flecainide Acet_Liq Spec 10mg/5ml,,090401
15378,0410020B0AABHBH,Nifedipine_Oint 2%,,041002
15379,0602010M0AAAPAP,Oxybutynin HCl_Tab 10mg M/R,,060201
1538,190700000AAAZAZ,Dansac_NovaLife 2 Convex Flng 36mm C/Fit,L84038,190700
15380,21200000107,Escitalopram_Oral Dps 10mg/ml S/F,,212000
15381,1202010C0AAADAD,Mirapexin_Tab 0.088mg,,120201
15382,0304010A0AAAAAA,Clotrimazole_Crm 2%,,030401
15383,0407020ADBJADAL,Hypafix 20cm x 10m Surg Adh Tape Perm No,,040702
15384,0407010X0BRAAAK,SunVit-D3 1 000_Tab,,040701
15385,0309020H0BJACAI,Coloplast_Brava Prote Sheets Non Ster 10,,030902
15386,0904010A0BBADBF,Silflex 20cm x 30cm Wound Dress Soft Slc,,090401
15387,090501100BBCAAC,Nicotinell_Chewing Gum 4mg S/F(Liquorice,,090501
15388,21011300133,Clinitas Hot Eye Compress,,210113
15389,0704020J0BBABAC,Amoxapine_Tab 100mg,,070402
1539,22506155000,Fletchers'_Enem Phos(Long Tube)128ml Btl,M85124,225061
15390,0301040Y0BBAAAA,Surg Suture VCP683H Absorb Ster Syn,,030104
15391,1305020D0AAAAAA,Cutiplast Steril 10cm x 25cm Adh Dress P,,130502
15392,090401000BBPWA0,Bioforce_Valeriana Tinct,,090401
15393,0409020E0AAABAB,Milupa_Aptamil Follow On Milk,,040902
15394,1001040G0AAACAC,Humapen Savvio Silver 3ml 1u (1-60u) Hyp,,100104
15395,0402010J0AAA8A8,C-Foam Silicone Border 15cm x 15cm Wound,,040201
15396,20090000487,Chloroquine Sulf_Elix 68mg/5ml,,200900
15397,21220000125,Co-Danthramer_Cap 25mg/200mg,,212200
15398,1502010J0AAEAEA,Hollister_Stoma Lubricant,,150201
15399,0904010E0BGAAAF,Loprofin_L/P Tagliatelle,,090401
154,0205051W0BBAAAA,Pizotifen Malate_OralSoln 250mcg/5ml S/F,M81046,020505
1540,23605606260,Aveeno_Bath & Shower Oil,P81218,236056
15400,20090001158,GBUK Gellhorn Pess Slc Short Stem Size 6,,200900
15401,0307000C0BDAAAA,Advagraf_Cap 5mg M/R,,030700
15402,21010900431,Palmdoc iCare Advanced Lancets 0.38mm/30,,210109
15403,0601011N0BCAAAA,Formflex Synthetic 10cm x 2.7m Sub-Compr,,060101
15404,23351003611,C-View 10cm x 12cm VP Adh Film Dress,,233510
15405,23604806096,Juzo Expert Custom Fit Class 1 Capri Pan,,236048
15406,23803068010,Skinnies WEB High Top L/S 11-14Yrs Elasc,,238030
15407,23961009680,Promin_L/P X-Pot Beef & Tomato,,239610
15408,21070510140,Telfast 180_Tab 180mg,,210705
15409,20031700094,Boric Acid_(S),,200317
1541,0404000V0AAACAC,Innohep_Inj 10 000u/ml 0.45ml Pfs,A89616,040400
15410,0407020K0AADKDK,Liq Paraf/Wte Soft Paraf_6%/15% Crm,,040702
15411,0205052ABAAACAC,Boots_Tickly Cough Relief Oral Soln,,020505
15412,0205052N0BBABAB,Varenicline Tart_2Wk Init(Tab 0.5mg/1mg),,020505
15413,20040200610,Desmopressin Acet_Liq Spec 200mcg/5ml,,200402
15414,20090000214,Terbinafine HCl_Oral Susp 250mg/5ml,,200900
15415,23355603871,Jade_Belt Web & Elas 51mm Width 112cm Le,,233556
15416,21270001986,Fluor-A-Day_Tab Chble 2.2mg,,212700
15417,23941009962,Prednisone_Tab 5mg M/R,,239410
15418,23605606292,HydroTac Comfort 8cm x 8cm Wound Dress S,,236056
15419,0205051P0AAAAAA,Coloplast_Sensura Mio Maxi Clsd Bag+Fltr,,020505
1542,20030400250,Macroherm_Oral Pdr Sach 13.8g,J83001,200304
15420,0203020X0AAAAAA,Sigvaris MTM Comfort Class 1 Thigh Close,,020302
15421,23601006379,Colecal & Calc_Tab Eff 400u/1.5g (Lem),,236010
15422,21270000624,Resource_Fruit Liq (Orange),,212700
15423,23965609635,Drawtex 7.5cm x 7.5cm Wound Dress Protea,,239656
15424,21270000694,Copper Cit_Cap 2mg,,212700
15425,20110000483,Estriol_Crm 0.1% + Applic,,201100
15426,0703010E0BDAAAC,Nature-Throid_Tab 130mg (2 grains),,070301
15427,0704020J0BGABAT,Somatuline LA_Inj 30mg Vl + Dil,,070402
15428,0404000L0BFAFBH,DermaSilk Thigh Length Undersock Longer,,040400
15429,23354103801,iMEDicare_Tube Assembly Complete,,233541
1543,23940709636,Phenergan_Inj 25mg/ml 1ml Amp,P81190,239407
15430,21270000256,Amlodipine_Oral Soln 10mg/5ml S/F,,212700
15431,22905309014,Peak_Colomate Mini Stoma Cap 7cm P/Cut 2,,229053
15432,0904010U0BRALAA,Doves Farm_G/F Brown Bread Flour,,090401
15433,20020200321,Nitrofurantoin_Cap 50mg,,200202
15434,0802010G0AACJCJ,Cx_Antis Dust Pdr 1%,,080201
15435,20030900033,Hydrafruit_Fruit Water+Sugar 125ml (Lem),,200309
15436,23204802006,Hytrin_Tab 2mg,,232048
15437,22600106000,Salts_Simplicity 1 Drnbl Ileo Bag Opqe S,,226001
15438,20200000190,Amphotericin_Eye Dps 0.15%,,202000
15439,22602086000,Mag Cit_Tab 150mg,,226020
1544,0109040N0AAAQAQ,Intuniv_Tab 4mg M/R,M91013,010904
15440,0604011G0BPABBJ,Meritene Energis_Pdr (3 Flav),,060401
15441,1202020F0AAAEAE,Enalapril Mal_Tab 5mg,,120202
15442,090401000BBFUA0,Hollister_Urinary Leg Bag 540ml + Short,,090401
15443,0409010W0AAAEAE,K-Four 25cm-30cm M/Layer Compress Bandag,,040901
15444,21010900882,Glucophage SR_Tab 1000mg,,210109
15445,23940709828,Aldactide 25_Tab 25mg/25mg,,239407
15446,23603356210,Haddenham Custom Goldpunkt Class 3 Toe C,,236033
15447,0603020G0BFAABX,Boots_NicAssistTransdermalPatch7mg/24hrs,,060302
15448,0212000P0AAACAC,Beechams_Cold&Flu Hot Lemon Pdr Sach 6g,,021200
15449,0209000L0AAALAL,Berlind 75 Ret_Cap 75mg,,020900
1545,1203050P0AAABAB,Hollister_Compact Drnbl Pouch Beige C/Fi,P81018,120305
15450,23940109630,Ramipril_Cap 1.25mg,,239401
15451,21270001300,Convatec_ConvaCare Adh Remover Wipes,,212700
15452,20020201061,HealthAid_Vit D Tab 500u,,200202
15453,21300000163,Dexpanth_Oint 5%,,213000
15454,0205020G0AAACAC,Mendor Discreet (Reagent)_Strips,,020502
15455,22302083001,Sigvaris Magic Class 1 Thigh Lace Grip T,,223020
15456,20030600250,Rivotril_Tab 2mg,,200306
15457,23941009465,Elleste Solo_Tab 1mg,,239410
15458,0602010M0AAAIAI,Minocycline HCl_Tab 50mg,,060201
15459,0408010AEBEAEAE,Dexameth_Liq Spec 5mg/5ml,,040801
1546,0410030A0BEADAJ,Estraderm TTS 25_Patch,M85159,041003
15460,0408010H0AAAQAQ,M.Sauer_Bendi Bag Leg Bag 700ml Inlet 20,,040801
15461,0301020I0BHABAC,Famciclovir_Tab 750mg,,030102
15462,23153061502,Comprilan 8cm x 5m Short Stch Compress B,,231530
15463,0106010N0BBADAF,Rodomel XL_Cap 150mg,,010601
15464,0901030D0BBALAL,FemSeven Conti_Patch,,090103
15465,0904010H0BSAAAA,Altiven M/M Class 3 Tights Closed Toe Ly,,090401
15466,23204802001,Esomeprazole_Tab E/C 40mg,,232048
15467,20030100475,Hunza Health_Co-Enzyme Q10 Cap 30mg,,200301
15468,090607000AABFBF,DreamSkin Liner Socks Child 3-5 1/2 Silk,,090607
15469,23301023139,PaediaSure_Liq (Vanilla),,233010
1547,1203010Q0BCAAA0,Sudafed_Blocked Nose N/Spy 0.1% 15ml,F86638,120301
15470,21270002112,Glutano_G/F W/F Diges Bisc,,212700
15471,23603356136,Envarsus_Tab 750mcg M/R,,236033
15472,23605606022,Peak_Varimate Resist D/S Adh Washer Eye,,236056
15473,0407020ADAAAGAG,Ibuprofen_Gel 5%,,040702
15474,21020001397,Clinipore 2.5cm x 10m Surg Adh Tape Perm,,210200
15475,23355603858,Pharmaton_Vitality Cap,,233556
15476,21270001987,Theophylline_Liq Spec 250mg/5ml,,212700
15477,23305951078,U100 BD SafetyGlide Sle Use 0.3ml + 8mm,,233059
15478,22500105010,Provox Fltr HME Adh FlexiDerm Plus Trach,,225001
15479,0406000E0AAADAD,kliniderm Foam Lite Border 5cm x 12.5cm,,040600
1548,0205051I0AABTBT,Imatinib Mesil_Tab 100mg,M85134,020505
15480,1201030H0AAAEAE,M.Sauer_Bendi Bag Leg Bag 700ml Direct I,,120103
15481,20030400254,Metolazone_Liq Spec 2.5mg/5ml,,200304
15482,22306053008,Smooth Male Nelaton Size 8-14 (30-Pack),,223060
15483,090402000BBVSA0,Fragmin_Inj 2 500u/ml 4ml Amp,,090402
15484,21140000024,Elena's_Day Crm & Night Crm C/Pk,,211400
15485,20090000640,Cialis_Tab 2.5mg,,200900
15486,21011500401,Mentholatum_Vapour Rub,,210115
15487,22500955013,Coloplast_Assura Insp Midi Closed Bag S/,,225009
15488,23806558002,Marlen_UltraLite Ileo Bag+Shallow Convex,,238065
15489,23605606298,Diazoxide_Oral Susp 50mg/5ml,,236056
1549,0601060D0CXAAA0,Great Bear_Libra Leg Bag Ster + Tap 350m,N85032,060106
15490,1310050S0BBAAAA,Lem_Spt,,131005
15491,0906060Q0AAACAC,Dansac_NovaLife 1 Maxi Clsd Bag + View O,,090606
15492,090401000BBUKA0,PermaFoam Comfort 11cm x 11cm Wound Dres,,090401
15493,1107000Q0AAABAB,Nedocromil Sod_Inha 2mg (112 D) CFF,,110700
15494,21220000268,Locoid_Oint 0.1%,,212200
15495,20200000294,ActiFormCool 5cm x 6.5cm Wound Dress H/G,,202000
15496,0408010AEBBAEAE,Cough Nurse_Night Time Liq,,040801
15497,23353353515,iMEDicare SomaErect Touch II Vacuum Pump,,233533
15498,21270001713,Optho-Lique 0.5% Carmellose Eye Dps 10ml,,212700
15499,0402010ABBBAJAX,Hollister_Moderma Flex+AF300 Fltr Maxi O,,040201
155,23350103799,Coloplast_Easiflex B/Plt 50mm Flng 35mm,N82001,233501
1550,0501012G0AAAFAF,Cutimed Alginate 10cm x 10cm Wound Dress,E85058,050101
15500,1108010F0AABTBT,Biquelle XL_Tab 300mg,,110801
15501,0103050T0AAAAAA,Minoxidil_Tab 2.5mg,,010305
15502,23355603524,Vanilla Blush_Boxer Navy Sml-XXXLge,,233556
15503,1104010I0AAAEAE,Midazolam HCl_Inj 1mg/ml 2ml Amp,,110401
15504,23963459600,Olanzapine Embonate_Pdr 210mg Vl + Dil,,239634
15505,21440000100,CliniSupplies_ProSys Night Bag Lever Out,,214400
15506,0401010R0BDAAAC,Tolvaptan_Tab 15mg,,040101
15507,21011200218,Sertraline HCl_Liq Spec 20mg/5ml,,210112
15508,20030600457,Mycamine_I/V Inf 50mg Vl (Dry),,200306
15509,23304103055,Genesis Revive Vacuum Pump with Limiter,,233041
1551,0604011G0AABLBL,Psytixol_Inj 100mg/ml 1ml Amp,Y04526,060401
15510,21280000102,Cetrimide_Crm 1%,,212800
15511,090603100BBFGA0,Heparin Sod_Soln 10u/ml 5ml Amp,,090603
15512,21020000324,Propafenone HCl_Liq Spec 50mg/5ml,,210200
15513,0204000R0BGABAJ,Budenofalk_Foam Aero Enem 2mg (14 D),,020400
15514,21270001661,Darbepoetin Alfa_Inj 500mcg/1ml Pf Pen,,212700
15515,1405010A0AAASAS,Mannitol_Pdr Inh Cap 40mg + 2 Dev,,140501
15516,20110000470,Morph Sulf_Inj 1mg/1ml Amp,,201100
15517,0704050J0AAANAN,Tyvera_Tab 50mg (Teva),,070405
15518,1310050D0BIAAAD,Testosterone Undecan_Inj 250mg/ml 4ml Vl,,131005
15519,0501040H0BCAAAA,MacGregor_Qufora Incont Urisheath Self-A,,050104
1552,0501022A0AAAAAA,Abacavir_Tab 300mg,Y03926,050102
15520,21300000131,CUI_Fulciolite Brief Right Wte Size 16,,213000
15521,1502010J0BEAABY,Mepradec_Cap E/C 20mg,,150201
15522,0206020R0BBAGAE,Coloplast_Easiflex Paed + H/Away Outl De,,020602
15523,1310011M0AAABAB,Salts_Belt Light Wte + Velcro Fastening,,131001
15524,23945609512,Gentamicin Sulf_Liq Spec 50mg/5ml,,239456
15525,23355603800,Coloplast_Easiflex + H/Away Outl Maxi S/,,233556
15526,0109040N0BBAEAI,Radian-B_Muscle Rub,,010904
15527,1309000W0BBAAAA,Carbzero_Liq,,130900
15528,21020001341,Oakmed_Ostomy Belt Adjustable 100cm,,210200
15529,0206020C0AAAAAA,Bambuterol HCl_Tab 10mg,,020602
1553,0402020G0BBAGAI,Polyth Ring Pess 50-80mm 7.5mm Thick,Y04107,040202
15530,0202010D0AABWBW,Pelican_Platinum Convex Urost Pch+Bung C,,020201
15531,23351003607,Papaveretum_Inj 40mg/ml 1ml Amp,,233510
15532,23301083059,Psyquet XL_Tab 50mg,,233010
15533,0206020Q0BBADAD,Dansac_Nova Colo Bag Opqe P/Cut 30mm,,020602
15534,0901040B0AAABAB,Juzo Dynamic Class 2 Tights Closed Toe L,,090104
15535,091200000BBFRA0,Welland_Curvex Drnbl Ileo Pouch Beige 43,,091200
15536,0901060P0AAAAAA,Acetic Acid_33%,,090106
15537,0902011U0AAAVAV,DreamSkin Body Suit 3-4 Yr(s) Silk Garme,,090201
15538,0410020B0BDAHAZ,Hollister_Faecal Collector 1000ml,,041002
15539,1311020L0BRABAX,Tubifast 2-Way Stch Leggings 5-8 Yrs Ela,,131102
1554,0704050B0AABJBJ,Hydrocort_Liq Spec 25mg/5ml,Y01303,070405
15540,20031600132,Epoetin Alfa_Inj 5 000u/0.5ml Pfs,,200316
15541,0410020B0AAANAN,Skinnies Knee Socks Med Child 1-2 Elasct,,041002
15542,0906040G0BJADBH,Midazolam HCl_Inj 2mg/ml 50ml Vl,,090604
15543,0501090R0BBAAAA,Epaderm Crm,,050109
15544,1104010I0BGAAAT,Flexi-Ban 10cm x 3.5m Sub-Compress Waddi,,110401
15545,23600456092,Coloplast SpeediCath Tiemann Size 10-16,,236004
15546,1304000G0AADCDC,AMI_Corsinel Suportx Ab Belt Low Wte Lge,,130400
15547,21020001213,Oraldene_Soln 0.1%,,210200
15548,22502085019,LoFric Non PVC Nelaton Male 8-22 (30-Pac,,225020
15549,20030600415,Coloplast_Conveen Security+ Leg Bag 750m,,200306
1555,21270000507,Dansac_NovaLife 2 Open Pouch Maxi Clr 55,B83667,212700
15550,23301083020,iMEDicare_Afex Active S Urin,,233010
15551,20031500018,Valupak_Vit E Cap 400u,,200315
15552,23303373090,Macoflex_Sod Chlor/Glucose 0.18%/4% 1L,,233033
15553,20030800150,Lyrica_Cap 150mg,,200308
15554,1304000R0AAABAB,Dansac_InVent Convex Ileo Bag Opqe P/Cut,,130400
15555,0603020T0BNAAAF,Askina Biofilm Transpt 10cm x 10cm Wound,,060302
15556,1310020Q0AAABAB,Ostenil Plus 1 x 2ml Pfs Synovial Fluid,,131002
15557,0908010T0AAAAAA,PolyMem Finger/Toe Size 5 Wound Dress Po,,090801
15558,20050300341,Mediwatch UK ErectAssist Retention Rings,,200503
15559,20032100060,Zerodouble Gel,,200321
1556,23754807511,DermaSilk Thigh Length Undersock Stnd Si,K83601,237548
15560,0304010I0BFAAAC,Juxta-Fit Lower Legging Ex Wide Calf 36c,,030401
15561,21270000249,Sod Chlor_Neb Soln 3% 20ml Ud,,212700
15562,090401000BBRQA0,Fortuna Fast 7.5cm x 5m (Blue) Stkntte E,,090401
15563,20030500025,Class 111 M/M C/Kt Ank Elas Hose,,200305
15564,22902409173,Kliniderm Silicone 10cm x 18cm Wound Dre,,229024
15565,23303243029,Movicol Plain_Paed Pdr Sach 6.9g,,233032
15566,0406000S0AAAAAA,Boots_NicAssist Nsl Spy 10mg (200 D)10ml,,040600
15567,21270000487,Reletrans_Transdermal Patch 20mcg/hr,,212700
15568,20100000573,DBT_Wte Rubb Day Bag Scwcap & Air Vent,,201000
15569,23301023125,Sudafed Plus_Tab,,233010
1557,21270000442,iMEDicare SomaCorrect Xtra Vacuum Pump,F84710,212700
15570,0704010A0AAAAAA,Bisodol Indigest Relief_Tab,,070401
15571,0402020Z0AAABAB,MSUD amino5_Oral Pdr Sach 6g,,040202
15572,0401020P0AAABAB,Comfy Care Class 2 Thigh Closed Toe Lymp,,040102
15573,0107040A0AAAWAW,Coal Tar & Salic Acid_Oint (Old),,010704
15574,0407041AABBAAAA,Mupirocin_Crm 2%,,040704
15575,20031500022,DreamSkin Gloves Med Adult Silk Garment,,200315
15576,0205052ADAAABAB,Payne_Incontiaid D/S A/Strp,,020505
15577,23355903511,Algisorb 5cm x 5cm Wound Dress Algin Ste,,233559
15578,1001010J0BCADAC,DermaSilk Shirt Round Neck Adult Male Sm,,100101
15579,23301083131,Bramox_Tab 5mg,,233010
1558,23941009756,Baxter_Viaflex Sod Lact Co (Hartmann) 1L,N81008,239410
15580,0403040X0AAAGAG,Aveeno_Skin Relief Moisturising Lot Shea,,040304
15581,0301011R0BVAAAX,Peha-haft 12cm x 4m Polyam & Cellulose C,,030101
15582,21270001037,LoFric Primo Nelaton Male NonPVC 8-18(30,,212700
15583,23304103021,B.Braun_Softima 3S Closed Pouch Maxi Tra,,233041
15584,23945909433,Mag Glycerophos_Oral Susp 97.2mg/5ml,,239459
15585,0501021C0BBABAB,Gppe Cap_Pancrease HL,,050102
15586,23355603879,Natures Aid_Natur Vit E SoftgelsCap 200u,,233556
15587,0605010S0BBATBE,Acumor XL_Cap 8mg,,060501
15588,21270002183,Hollister_Pouchkins Paed Urost Pouch C/F,,212700
15589,23355603697,Coal Tar 15%/YSP_Oint,,233556
1559,21130100010,Aqua Ban_Tab,Y03255,211301
15590,0901030N0BBAAAA,Phospho-soda_Oral Soln 24.4g/10.8g,,090103
15591,0407010F0AAAWAW,ActiFormCool 20cm x 20cm Wound Dress H/G,,040701
15592,0501070Y0AAABAB,Dihydrocodeine Tart_Inj 50mg/ml 1ml Amp,,050107
15593,23605606258,Cutimed Siltec Sorbact 17.5cmx17.5cm Wou,,236056
15594,22302403024,Co-Codaprin_Tab 8mg/400mg,,223024
15595,0205040S0AAACAC,SLO Drink 1_Pdr (6 Flav),,020504
